Date,cumulative,SPY_Price
2015-08-04,329831.99616051215,268987.6859370963
2015-08-05,331435.8399464734,269874.1228254166
2015-08-06,328692.8641331428,267664.4603104842
2015-08-07,327582.64571922686,267150.573910057
2015-08-10,328914.1297000247,270516.46612387925
2015-08-11,330032.51049666933,268075.54982806416
2015-08-12,329623.50021432154,268396.7214772955
2015-08-13,329937.77802444174,268062.71001908917
2015-08-14,330789.5867205213,269039.06477575813
2015-08-17,332340.86344849865,270542.1457418293
2015-08-18,331026.76799626363,269758.4861335944
2015-08-19,330555.87806498026,267625.92128079745
2015-08-20,325116.31221618317,262037.52674306778
2015-08-21,321705.3718526238,254149.5518220571
2015-08-24,314925.61101244454,243448.1101173382
2015-08-25,314963.5212685603,240583.2644949682
2015-08-26,323187.9757842268,249820.16426330272
2015-08-27,327514.26687214116,255999.5036580714
2015-08-28,327547.6384101808,256012.3434670464
2015-08-31,325922.49112857215,253943.99726188625
2015-09-01,321205.5096598933,246364.35418113187
2015-09-02,324619.49358173343,251040.61260982938
2015-09-03,323581.13849896216,251220.46794928843
2015-09-04,321558.4081324244,247417.78699717444
2015-09-08,327444.0029456554,253635.66542162994
2015-09-09,326223.85934831295,250244.0935898577
2015-09-10,327842.62591858604,251605.8778489184
2015-09-11,329617.72423307586,252749.2481360714
2015-09-14,328156.9958430615,251811.41280632743
2015-09-15,330073.24058019504,254958.91065100383
2015-09-16,330833.33592927665,257168.55356317438
2015-09-17,333203.18638616614,256590.4485151104
2015-09-18,332017.0365138997,251091.9914484912
2015-09-21,334129.48966334865,252389.53745715326
2015-09-22,330845.6761757164,249113.58271444147
2015-09-23,330939.01026169525,248715.33300583652
2015-09-24,330431.90992556734,247816.03670577938
2015-09-25,328573.80236008455,247751.81805814258
2015-09-28,321566.5575337711,241533.9200309253
2015-09-29,319335.96299591445,241675.23634069753
2015-09-30,324349.9174270886,246184.49884167282
2015-10-01,327506.3255059561,246826.84214013544
2015-10-02,330988.8369195746,250513.88640042717
2015-10-05,334259.5940823053,254971.7504599788
2015-10-06,332173.63647743955,254098.1533806335
2015-10-07,333178.4109004274,256179.35899753045
2015-10-08,331490.3463935515,258491.79879254827
2015-10-09,333015.58034980274,258645.95491129556
2015-10-12,335616.724138171,258890.04850115324
2015-10-13,335791.5988950099,257258.49103428482
2015-10-14,334733.00130300596,256025.1832760214
2015-10-15,339755.62783424533,259956.3407289326
2015-10-16,341753.3285838866,261138.25004577244
2015-10-19,341572.19390540477,261266.7069438079
2015-10-20,338696.11111113115,260932.69548560158
2015-10-21,336549.2221576102,259313.99743047
2015-10-22,340090.53788891213,263694.7638278862
2015-10-23,347863.74180408375,266585.30867096805
2015-10-26,348881.2455518161,265930.1255635304
2015-10-27,348635.7416731174,265416.258765865
2015-10-28,350852.87098334194,268435.26050698233
2015-10-29,351332.4073350588,268281.104388235
2015-10-30,350407.50305081403,267124.87468934525
2015-11-02,352626.6494124097,270285.21234299656
2015-11-03,351612.1010035287,271068.8719512315
2015-11-04,353998.8124405792,270246.6733133098
2015-11-05,356619.78174340643,269976.88050274027
2015-11-06,358331.54965571105,269835.564192968
2015-11-09,356187.72513993946,267317.5894405411
2015-11-10,356315.3451165827,267934.2335182919
2015-11-11,358607.21547453327,266880.80070224934
2015-11-12,356919.426803846,263155.197809509
2015-11-13,351265.64118327794,260200.41471602852
2015-11-16,353212.2409582075,264157.25178688974
2015-11-17,353164.1186642109,263964.55663845566
2015-11-18,357139.29720490496,268152.6278874378
2015-11-19,358000.6162787966,267921.3937093169
2015-11-20,360204.09098230733,268897.7484659859
2015-11-23,360964.2892095273,268589.43622849137
2015-11-24,359797.47189886344,268949.1469074095
2015-11-25,360201.088285748,268910.60787772265
2015-11-27,360125.38863368257,269218.9201152172
2015-11-30,358406.7348048452,268101.249048776
2015-12-01,362501.50568023603,270657.7628308897
2015-12-02,361520.5002475812,267895.69448860514
2015-12-03,360701.36591499345,264144.41197791474
2015-12-04,363633.19871937926,269295.9981745908
2015-12-07,362388.2524490156,267664.4603104842
2015-12-08,363542.2581799351,265865.88731313177
2015-12-09,360276.7953834374,263797.5411079716
2015-12-10,360061.53620058164,264478.423436121
2015-12-11,353608.5108458904,259352.5364601568
2015-12-14,357299.117331979,260662.9026750321
2015-12-15,357339.1052115528,263399.2913993667
2015-12-16,362342.95549904165,267253.3511901425
2015-12-17,360187.1187411961,263180.8970302208
2015-12-18,357173.4952776994,256963.01860576533
2015-12-21,358638.32536656625,259082.74364958733
2015-12-22,359410.7928869479,261433.72247429198
2015-12-23,359953.46154770645,264671.13818731694
2015-12-24,359631.38506935514,264234.32984626334
2015-12-28,363010.2743144951,263630.5451802493
2015-12-29,367735.3425577066,266443.9923611958
2015-12-30,366052.20857453754,264555.5014954947
2015-12-31,362225.8554604129,261909.05024227052
2016-01-04,353387.7023657683,258247.7052026906
2016-01-05,352994.93463574594,258684.49394098233
2016-01-06,351687.1886869244,255421.39861000734
2016-01-07,343451.7499573716,249293.43805390055
2016-01-08,341512.2992378726,246557.04932956595
2016-01-11,342916.8730212208,246801.14291942364
2016-01-12,345502.2681703537,248792.41106521012
2016-01-13,335162.8973271145,242587.3724497297
2016-01-14,339509.6201483595,246569.88913854095
2016-01-15,331842.857563072,241276.9866320926
2016-01-19,333192.51658876694,241598.15828132394
2016-01-20,332442.6380619338,238502.0588780712
2016-01-21,333117.15668458404,239838.14391642011
2016-01-22,338666.49289474054,244758.4959349753
2016-01-25,336537.2336895656,241058.59226294674
2016-01-26,337301.1091007201,244347.38681463353
2016-01-27,331994.65756529756,241688.09575243437
2016-01-28,340852.721545519,242947.08312864782
2016-01-29,340360.5825458495,248869.48912458378
2016-02-01,341917.2518723075,248779.55165347335
2016-02-02,337450.9498020812,244296.00797597173
2016-02-03,332669.22219040844,245760.54991235604
2016-02-04,332523.00996938173,246145.959811986
2016-02-05,319922.2894872393,241456.8419715517
2016-02-08,314289.3240268363,238206.5864495517
2016-02-09,314248.0007680309,238219.4262585267
2016-02-10,316800.9121748527,238013.89130111766
2016-02-11,318065.31923409086,234917.79189786492
2016-02-12,319400.1949659402,239761.06585704646
2016-02-16,322217.82489442907,243807.82079625636
2016-02-17,328158.27260360925,247790.35708782938
2016-02-18,324725.0394182282,246775.44369871184
2016-02-19,327129.51290116983,246659.8266096514
2016-02-22,332196.84095644194,250231.25378088266
2016-02-23,329119.09304449544,247070.93572999313
2016-02-24,330294.6534810406,248201.44660540935
2016-02-25,334832.29439161124,251207.60853755163
2016-02-26,334684.520563105,250629.5034894876
2016-02-29,332612.1613766397,248663.93456441292
2016-03-01,339623.64652115694,254509.26250097522
2016-03-02,339627.2140851517,255652.63278812825
2016-03-03,339013.34845693014,256654.68676550902
2016-03-04,339425.99056910264,257489.72521240573
2016-03-07,335762.5673302605,257695.27977257658
2016-03-08,334466.2626483108,254881.81298886836
2016-03-09,336656.79789129866,256140.81996784362
2016-03-10,336902.8525003417,256346.3549252527
2016-03-11,340670.63103977096,260483.04733557304
2016-03-14,341948.08011521224,260149.0358773667
2016-03-15,342132.9633711687,259725.08694804995
2016-03-16,343167.45449229074,261228.16791412112
2016-03-17,341542.1934650746,262885.4246017013
2016-03-18,340848.609374756,262564.25295247
2016-03-21,341763.22027536563,262936.8034403631
2016-03-22,343071.67763413524,262795.4871305909
2016-03-23,343416.39219997847,261061.17198639884
2016-03-24,345505.61070549063,260945.53529457655
2016-03-28,345028.01502001786,261099.7110160856
2016-03-29,349702.30402948963,263514.9084884271
2016-03-30,351250.6322972666,264671.13818731694
2016-03-31,349485.5220238108,264028.7948888543
2016-04-01,353754.5362880693,265827.34828344494
2016-04-04,351060.9521494169,264966.61061583646
2016-04-05,349180.2495954111,262320.1593626123
2016-04-06,354785.663801529,265185.0049849823
2016-04-07,351336.9960826604,262011.82752235598
2016-04-08,349644.12223830214,262718.40907121723
2016-04-11,347917.4695043013,262101.7649934664
2016-04-12,350057.8452134526,264542.6616865197
2016-04-13,354690.6987896869,267214.8121604557
2016-04-14,355606.8153165157,267227.6519694307
2016-04-15,355910.6434925989,266932.17954091117
2016-04-18,358514.21894304454,268807.8305976373
2016-04-19,355851.013258901,269655.708853509
2016-04-20,357292.3172231441,269912.66185510345
2016-04-21,357190.4042352785,268460.9597276941
2016-04-22,351992.6126143278,268460.9597276941
2016-04-25,352177.51927587827,267998.47176869056
2016-04-26,349548.9318938878,268396.7214772955
2016-04-27,348135.6570569603,268949.1469074095
2016-04-28,349495.9325276485,266508.2306115944
2016-04-29,354780.7205269843,265069.3878959219
2016-05-02,358690.48106861906,267176.27313076885
2016-05-03,354248.54410909046,264850.993526776
2016-05-04,353337.9341392185,263373.59217865486
2016-05-05,351385.51774101716,263322.2133399931
2016-05-06,354944.0045966066,264285.72828768694
2016-05-09,355303.64980026864,264504.12265683286
2016-05-10,359671.668942141,267792.9172085197
2016-05-11,359378.6216910891,265287.78226506774
2016-05-12,359403.2371821428,265364.8603244414
2016-05-13,358192.05778855085,263052.4205294235
2016-05-16,358850.7801812965,265647.4929439859
2016-05-17,355793.1365555988,263168.05722124584
2016-05-18,357479.32076183567,263245.13528061943
2016-05-19,357176.403126593,262332.9991715873
2016-05-20,359251.1206105461,263990.2558591675
2016-05-23,357589.53491390514,263630.5451802493
2016-05-24,361285.18370258843,267047.7966299716
2016-05-25,362623.18262302305,268859.20943629905
2016-05-26,364311.412672868,268936.28749567264
2016-05-27,364877.7670355809,270092.51719456253
2016-05-31,366049.57125353033,269578.63079413533
2016-06-01,365355.9215892172,270131.05622424936
2016-06-02,365936.41804077476,270953.254862171
2016-06-03,364657.8719692989,270143.8960332243
2016-06-06,364877.5273335274,271518.52010126004
2016-06-07,365186.26826717163,271942.449427815
2016-06-08,366833.648727307,272828.8863161353
2016-06-09,366249.50566693343,272456.3358282422
2016-06-10,361911.2198888064,269874.1228254166
2016-06-13,359378.80272030935,267792.9172085197
2016-06-14,359696.85775541444,267266.19099911745
2016-06-15,359281.2193098873,266893.6405112244
2016-06-16,358782.08125821245,267690.1399284342
2016-06-17,354050.5048008206,265313.4814857796
2016-06-20,355499.4133808798,267022.1170120216
2016-06-21,357131.14676082646,267780.0773995447
2016-06-22,354083.238634298,267343.28866125294
2016-06-23,357416.4484591535,270824.77836137376
2016-06-24,347018.7942970727,261099.7110160856
2016-06-27,343192.1738990931,256423.45258738814
2016-06-28,350040.8878665989,261048.312574662
2016-06-29,354985.9328030304,265493.3368252386
2016-06-30,356733.7226924407,269116.1428351318
2016-07-01,359392.53170025547,269681.40807422076
2016-07-05,358318.21184796747,267741.5383698579
2016-07-06,361773.6286465937,269347.3966160144
2016-07-07,361336.90889372095,269180.3810855304
2016-07-08,365586.715168623,273188.5969950534
2016-07-11,370196.58505570295,274152.1119427474
2016-07-12,370534.8578701692,276143.3800885339
2016-07-13,368175.38771927945,276104.8410588471
2016-07-14,369102.8570966867,277646.4610546051
2016-07-15,367892.5694280719,277273.9105667119
2016-07-18,372531.9529102711,278019.03114525997
2016-07-19,373452.72444691614,277736.39852571546
2016-07-20,377016.38895644597,278892.6086218435
2016-07-21,375237.5038946698,277839.17580580094
2016-07-22,376767.01224427216,279085.32337303937
2016-07-25,377885.7073704715,278327.3433827545
2016-07-26,377314.6434405114,278455.81988355174
2016-07-27,378356.39221290965,278160.3474550322
2016-07-28,381471.29117352667,278481.51910426357
2016-07-29,384081.38720084395,278931.14765153034
2016-08-01,384456.4646674314,278699.9134734094
2016-08-02,382202.5211475286,276914.1998877938
2016-08-03,381155.0708723711,277723.5391139787
2016-08-04,383417.6321254881,278019.03114525997
2016-08-05,385436.0100251776,280292.91230782925
2016-08-08,384728.5893381815,280125.91638010694
2016-08-09,385403.90678377164,280292.91230782925
2016-08-10,384403.0199916463,279599.19017070474
2016-08-11,384929.5095573235,280896.71657660505
2016-08-12,384922.34747299564,280652.64258950914
2016-08-15,383250.44111289433,281461.981815694
2016-08-16,381186.6243176608,280010.2992910465
2016-08-17,381246.20953793917,280537.00589768693
2016-08-18,380914.7069783272,281166.50938717456
2016-08-19,380169.28966865694,280755.4002668328
2016-08-22,380062.338440948,280742.5604578578
2016-08-23,381068.80421623494,281307.82569694676
2016-08-24,379364.6115923006,279868.98298127425
2016-08-25,379470.2492119217,279676.2682300784
2016-08-26,380670.69253046816,279149.5420206762
2016-08-29,380998.508580343,280524.1660887119
2016-08-30,379341.64392444165,280061.67812970834
2016-08-31,379650.818193306,279265.17871249845
2016-09-01,378190.21392502566,279278.01852147345
2016-09-02,378379.30841413105,280537.00589768693
2016-09-06,383359.32360126474,281384.9037563204
2016-09-07,383598.47620312707,281359.2045356086
2016-09-08,381978.076338745,280716.86123714596
2016-09-09,375733.76542109833,273997.9558240001
2016-09-12,379775.04374146863,277929.09367414954
2016-09-13,376573.56670461793,273933.7175736015
2016-09-14,377643.4258663312,273830.9402935161
2016-09-15,381499.1077588721,276567.3290178507
2016-09-16,383430.7464963616,274113.57291306055
2016-09-19,382410.5492755245,274164.9713544842
2016-09-20,382917.43702356773,274177.8111634592
2016-09-21,385943.4102628519,277261.0707577369
2016-09-22,389503.4699747826,279008.225710904
2016-09-23,387857.2768637633,277479.46512688283
2016-09-26,385417.3950927221,275231.26358226355
2016-09-27,388693.8106580719,276939.89910850563
2016-09-28,390769.24389454065,278314.50357377954
2016-09-29,387108.9733357997,275796.5092185908
2016-09-30,389571.0271031665,277877.7148354878
2016-10-03,392182.3021204215,277209.6723163133
2016-10-04,390861.4000895074,275796.5092185908
2016-10-05,391591.2572725517,277016.97716787923
2016-10-06,389597.09522691084,277209.6723163133
2016-10-07,387792.51900649775,276258.99717759434
2016-10-10,391876.497061131,277697.8594960286
2016-10-11,388766.8515985327,274190.6509724342
2016-10-12,390005.22401875054,274550.38125411415
2016-10-13,387396.09904350736,273651.084954057
2016-10-14,386026.9747476278,273792.40126382926
2016-10-17,384079.1030992781,272841.7457278721
2016-10-18,388341.3698159159,274550.38125411415
2016-10-19,391035.653470963,275282.64242092543
2016-10-20,388524.86302319024,274768.77562326
2016-10-21,391964.1262163865,274897.23252129543
2016-10-24,396820.4489523812,276066.30202916026
2016-10-25,395342.0791762883,275141.3261111531
2016-10-26,392442.2385523889,274588.920283801
2016-10-27,390498.1970934866,273856.6395142279
2016-10-28,386236.05444066296,273047.2806852812
2016-10-31,385708.0044137754,273060.140097018
2016-11-01,381637.4116150239,271081.71176020644
2016-11-02,375680.343010341,269450.1738960999
2016-11-03,369548.73169677774,268216.8661378364
2016-11-04,369792.5549083039,267921.3937093169
2016-11-07,377255.8214462915,273830.9402935161
2016-11-08,379550.3672359788,275064.2480517795
2016-11-09,376785.16924537113,277980.49211557314
2016-11-10,370433.8032272209,278674.21425269765
2016-11-11,369726.45759254973,278031.870954235
2016-11-14,363169.6127821691,278250.2653233809
2016-11-15,368684.839576156,280421.3888086265
2016-11-16,369685.62884467863,279894.6625992243
2016-11-17,374279.9713269072,281333.5249176586
2016-11-18,371818.6285251595,280704.02142817096
2016-11-21,377711.00098900823,282823.7464719929
2016-11-22,381136.3380305848,283376.17190210696
2016-11-23,380367.8452606416,283530.32802085415
2016-11-25,381102.2568715921,284583.78043965856
2016-11-28,379387.14925983094,283247.6954013097
2016-11-29,378031.3862322948,283800.12083142373
2016-11-30,373950.24083025334,283119.2385032742
2016-12-01,367944.57052610954,282078.64549620665
2016-12-02,366996.2936872366,282219.9422032171
2016-12-05,373302.0398147981,283915.73792048416
2016-12-06,375326.0898084836,284815.01461777947
2016-12-07,381040.8430496818,288540.61751051986
2016-12-08,382149.3329094673,289247.1794566193
2016-12-09,387212.2227835094,290994.35401254817
2016-12-12,385003.2160463173,290660.34255434177
2016-12-13,389901.52379983367,292600.2122587047
2016-12-14,387710.4122151982,290185.01478636323
2016-12-15,386896.0788584449,291379.76391217805
2016-12-16,386323.46032178163,289105.86314684706
2016-12-19,389819.34828520013,289735.3666363347
2016-12-20,393604.2639963555,290853.03770277585
2016-12-21,392834.1401862304,290043.698476591
2016-12-22,389443.5402132961,289542.6714879006
2016-12-23,389158.88714527735,289966.6204172173
2016-12-27,393143.10837422416,290686.0417750536
2016-12-28,390630.0576459369,288283.66450892534
2016-12-29,387896.27331907453,288219.4458612885
2016-12-30,383416.3187913236,287165.9934424841
2017-01-03,389257.3852514697,289362.8161484415
2017-01-04,394435.20731212257,291084.29148365854
2017-01-05,398114.1679562003,290853.03770277585
2017-01-06,403487.2023799023,291893.65031260526
2017-01-09,405742.9838644699,290930.1353649113
2017-01-10,405369.5509669053,290930.1353649113
2017-01-11,407989.30110495887,291752.334002833
2017-01-12,407562.8780311958,291020.05323325994
2017-01-13,410638.71537840273,291688.0957524344
2017-01-17,407489.41174832464,290660.34255434177
2017-01-18,408693.33691434993,291302.68585280445
2017-01-19,409353.0732047845,290223.55381605
2017-01-20,409321.95596209535,291289.84604382946
2017-01-23,413981.0159116979,290531.8660535445
2017-01-24,417337.3300966941,292394.6773012956
2017-01-25,423212.9293510466,294925.5114654593
2017-01-26,422327.20303712174,294617.179625203
2017-01-27,420004.86253062246,294154.6916661995
2017-01-30,416630.99517460517,292330.43905089697
2017-01-31,417148.03925787896,292304.7398301852
2017-02-01,418703.66384948645,292420.3569192456
2017-02-02,419239.502764308,292613.0716704415
2017-02-03,418833.27143328066,294630.019434178
2017-02-06,421322.8298502466,294103.2932247758
2017-02-07,422180.4461196044,294116.15263651265
2017-02-08,425319.5683699908,294501.5625361426
2017-02-09,429073.3845607548,296248.7370920714
2017-02-10,430195.62562489323,297417.78699717444
2017-02-13,435690.96378522407,299036.50465506787
2017-02-14,438025.4125746748,300231.2537808827
2017-02-15,438422.5785761515,301798.57299735246
2017-02-16,435402.67949182296,301541.6395985198
2017-02-17,435861.6210717293,302016.9673664984
2017-02-21,438438.892601047,303815.5403638508
2017-02-22,438611.0516363405,303545.7475532813
2017-02-23,433435.0457733274,303751.3021134521
2017-02-24,430311.71865308675,304136.7120130821
2017-02-27,430741.27870404813,304612.0397810607
2017-02-28,428089.62985692936,303789.84114313894
2017-03-01,428376.7696509292,308042.1506425197
2017-03-02,425918.36865386844,306102.2809381568
2017-03-03,425820.25159719755,306294.97608659085
2017-03-06,423760.47765813785,305382.85958032054
2017-03-07,423463.8945211177,304470.72347128845
2017-03-08,424128.4365397993,303905.4582321994
2017-03-09,423160.09111440333,304290.86813182937
2017-03-10,423931.8202965836,305357.16035960877
2017-03-13,425580.7755432733,305511.316478356
2017-03-14,427631.96257084707,304342.2469704912
2017-03-15,429662.6782922357,306975.85841474036
2017-03-16,434686.4994816155,306372.0541459645
2017-03-17,433439.22549325484,304509.2625009752
2017-03-20,432997.5676182131,304175.25104276894
2017-03-21,422486.8324295718,300269.7928105695
2017-03-22,425589.57499484054,300976.37435943075
2017-03-23,424880.4041927501,300655.20271019946
2017-03-24,426556.61709788593,300436.80834105355
2017-03-27,428510.6542949452,300128.47650079726
2017-03-28,434247.1497486123,302312.45939777966
2017-03-29,441658.7068217145,302595.07241456234
2017-03-30,442107.4307694525,303558.5873622563
2017-03-31,441480.0529584597,302852.02541615686
2017-04-03,443146.1191008737,302325.29920675466
2017-04-04,456391.3827656681,302517.9943551887
2017-04-05,456687.55073665746,301618.71765789343
2017-04-06,457171.903642065,302466.6155165269
2017-04-07,456465.0492736583,302158.28367627057
2017-04-10,460966.78824456467,302338.13901572966
2017-04-11,460704.39149910444,301978.42833681154
2017-04-12,456722.8951156378,300655.20271019946
2017-04-13,458823.61810327286,298702.47359409975
2017-04-17,463660.47848342196,301348.9444500857
2017-04-18,463826.9224336186,300449.64815002854
2017-04-19,466225.5549531003,299897.24232267635
2017-04-20,468747.07617137994,302338.13901572966
2017-04-21,473208.478460964,301374.6240680357
2017-04-24,478516.3436415374,304689.1178404343
2017-04-25,482297.4544920601,306461.99161707493
2017-04-26,494550.16546513967,306269.27686587913
2017-04-27,493936.02449078026,306526.2298674736
2017-04-28,498996.5523539581,305858.1873482991
2017-05-01,502399.8067416358,306628.98754479724
2017-05-02,501178.4714481109,306744.62423661945
2017-05-03,498545.7983679093,306372.0541459645
2017-05-04,497340.6508138733,306731.7648248826
2017-05-05,502360.889719756,307939.37336243433
2017-05-08,505595.1804864506,307887.99452377245
2017-05-09,507047.30580255407,307605.36190422793
2017-05-10,510454.29563675425,308157.7677315802
2017-05-11,508520.54911037,307528.28384485433
2017-05-12,508449.96754007397,307014.3974444272
2017-05-15,507294.7303829094,308710.19316169416
2017-05-16,509910.5053021638,308427.5605421497
2017-05-17,498686.8685647705,302954.8026962423
2017-05-18,499381.94642110524,304175.25104276894
2017-05-19,500033.0796425027,306153.65977681865
2017-05-22,502268.45807484287,307708.13918431336
2017-05-23,501000.74438842427,308389.0215124629
2017-05-24,502319.10644186503,309108.4428702991
2017-05-25,507879.5723556438,310585.82461565844
2017-05-26,507001.87936610315,310521.6059680216
2017-05-30,512793.53709865804,310251.8131574521
2017-05-31,511975.12259818293,310174.7350980785
2017-06-01,517063.31193465734,312641.33101184363
2017-06-02,523828.52446612547,313681.9240189112
2017-06-05,525558.6582021562,313450.6898407903
2017-06-06,517655.3249378076,312448.6358634095
2017-06-07,527001.9429336913,313026.7409114735
2017-06-08,531627.84687276,313180.8970302208
2017-06-09,520293.12330974976,312705.5692622422
2017-06-12,517663.9757316791,312641.33101184363
2017-06-13,518550.32408946607,314170.1111986265
2017-06-14,516848.73286450567,313771.86149002163
2017-06-15,514656.73185963236,313168.05722124584
2017-06-16,510732.35024196684,311716.3550938365
2017-06-19,521149.5247223424,314311.42750839883
2017-06-20,513332.4793223302,312191.6828618151
2017-06-21,515060.6582744762,312114.60480244143
2017-06-22,515370.92710357055,311973.2884926692
2017-06-23,518456.41939780326,312345.85858332406
2017-06-26,516725.9856458056,312551.3935407332
2017-06-27,507439.8473704561,310033.41878830624
2017-06-28,517359.9780406782,312808.34654232766
2017-06-29,515059.465283439,310059.1180090181
2017-06-30,514261.56390823144,310637.22305708204
2017-07-03,507784.4909418649,311163.94926648424
2017-07-05,506982.19955546816,311883.3706243205
2017-07-06,500260.6926744294,309031.3648109255
2017-07-07,508414.2631078323,311035.472765687
2017-07-10,512503.0068592102,311369.4842238933
2017-07-11,516618.16551174154,311138.25004577247
2017-07-12,525785.9527382422,313476.3694587403
2017-07-13,527103.2555636779,314003.0956681425
2017-07-14,527638.6325013269,315467.6376045268
2017-07-17,534580.509837043,315429.09857484
2017-07-18,542472.7423706362,315596.1141053241
2017-07-19,549620.9810089676,317304.7496315661
2017-07-20,547564.535405532,317446.0659413383
2017-07-21,546602.8645899234,317163.43332179385
2017-07-24,550633.1766241102,317086.3552624202
2017-07-25,547581.5055048305,317857.1554589183
2017-07-26,551022.7463415926,317869.9952678933
2017-07-27,551887.4000025168,317574.5228393738
2017-07-28,549447.0807004472,317201.9723514807
2017-07-31,538186.4416335663,317022.1170120216
2017-08-01,543271.7168881658,317728.6985608828
2017-08-02,540062.1637988366,317882.8546796301
2017-08-03,538373.1872751794,317266.2106018793
2017-08-04,542772.6968483047,317844.31564994325
2017-08-07,546673.7202957321,318435.26050698233
2017-08-08,544264.1937102673,317651.60089874745
2017-08-09,538921.9328946548,317638.76108977245
2017-08-10,523554.082735707,313155.197809509
2017-08-11,530092.6263124689,313617.68576851254
2017-08-14,536826.494114422,316726.6249807403
2017-08-15,534788.5199199662,316688.0859510535
2017-08-16,536535.5510036268,317240.51138116745
2017-08-17,520268.8055923574,312294.46014190046
2017-08-18,520452.581590837,311806.2925649469
2017-08-21,520742.76193263056,312050.3665520428
2017-08-22,528936.4323437838,315313.4814857796
2017-08-23,528299.750291986,314182.9510076016
2017-08-24,531025.6632471709,313450.6898407903
2017-08-25,530580.4502858885,314182.9510076016
2017-08-28,530553.8206482352,314195.81041933835
2017-08-29,525381.0942813188,314555.52109825646
2017-08-30,529164.7933322125,316045.74265259085
2017-08-31,535452.1075376024,317947.09293002874
2017-09-01,542950.2034578306,318396.7214772955
2017-09-05,538255.8058471052,316109.98090298945
2017-09-06,538453.904736344,317189.11293974385
2017-09-07,547850.8850421729,317150.573910057
2017-09-08,546331.5545048848,316778.0234221639
2017-09-11,551851.7895153482,320156.75544496113
2017-09-12,551169.8015728607,321235.88748171553
2017-09-13,551026.9750831043,321390.0436004628
2017-09-14,545776.3811166994,321287.26632037736
2017-09-15,545134.5701469418,320131.05622424936
2017-09-18,545019.470555148,320811.93855239876
2017-09-19,545902.1827587227,321133.11020163004
2017-09-20,543466.1336671117,321248.7272906905
2017-09-21,541125.4415881943,320387.989623082
2017-09-22,542474.2269061913,320452.22787348065
2017-09-25,534079.4660622472,319797.0251632812
2017-09-26,536738.94463089,319989.73991447705
2017-09-27,547868.1850963276,321235.88748171553
2017-09-28,552253.0586816751,321621.2973813454
2017-09-29,563092.8215610676,322751.80825676164
2017-10-02,560671.5103668857,324152.1315455092
2017-10-03,561526.027230094,324845.85368263366
2017-10-04,561111.0875521146,325231.26358226355
2017-10-05,568048.2523107307,327158.2934776515
2017-10-06,574181.462935285,326785.72338699654
2017-10-09,568494.372331194,326246.15736861934
2017-10-10,568067.4596763926,327106.8950362279
2017-10-11,568704.3620341679,327620.78143665503
2017-10-12,569309.4297022095,327132.59425693966
2017-10-13,570825.1794057699,327530.8439655446
2017-10-16,572342.5641837553,327967.63270383637
2017-10-17,572961.3475513218,328198.88648471906
2017-10-18,573959.7939264458,328520.0581339504
2017-10-19,573981.4335407397,328609.97600229905
2017-10-20,577441.6875032494,330305.7521168042
2017-10-23,570600.8235224956,329021.065519879
2017-10-24,584956.3692633873,329599.19017070474
2017-10-25,586645.5283123383,327967.63270383637
2017-10-26,586867.0057062245,328391.58163315314
2017-10-27,596398.1246225988,331076.57191606413
2017-10-30,596294.8294798669,329843.2837605625
2017-10-31,598673.8253841698,330357.15055822785
2017-11-01,596385.9678392975,330793.9392965197
2017-11-02,595329.5690726498,330922.4157973168
2017-11-03,599279.7747193709,332027.2666575448
2017-11-06,600794.007609674,332541.13345521025
2017-11-07,598420.5842537396,332309.8992770894
2017-11-08,603415.1308693328,332875.12531065475
2017-11-09,596959.6825245735,331667.5559786267
2017-11-10,597335.1051148914,331564.7590957795
2017-11-13,594646.2771392941,331873.071333274
2017-11-14,594333.2235254734,331102.2907395377
2017-11-15,591186.2093194643,329445.03405195754
2017-11-16,599144.7425165883,332245.64142392896
2017-11-17,602881.7611971615,331269.26706449816
2017-11-20,602905.2767295178,331834.5323035872
2017-11-21,606481.6380011506,334005.65578883275
2017-11-22,606224.20668483,333710.2029630751
2017-11-24,609429.8081777812,334480.9835568113
2017-11-27,608222.6368196275,334314.0072318509
2017-11-28,609697.3036062642,337705.5594608613
2017-11-29,599414.4594475068,337500.00490069046
2017-11-30,602327.7865191775,340454.8075969327
2017-12-01,598185.5978268598,339748.2064453097
2017-12-04,586435.6642842443,339337.1365304915
2017-12-05,589038.7798676126,338116.66858120303
2017-12-06,592833.5789624137,338180.8872288399
2017-12-07,598385.366072691,339247.1990593811
2017-12-08,598774.4455656074,341097.1508953954
2017-12-11,600515.5577775724,342124.88449072617
2017-12-12,597284.6191736448,342728.6887595019
2017-12-13,599794.2786535532,342690.1497298151
2017-12-14,603077.2728350894,341289.8460438294
2017-12-15,610437.7334382785,342381.8374923206
2017-12-18,614886.6612935909,344552.96097756625
2017-12-19,612546.0480176958,343229.7353509541
2017-12-20,609530.0319848976,343049.8604087332
2017-12-21,609339.3762041297,343756.42235483276
2017-12-22,607594.9269624886,343666.5240892458
2017-12-26,604733.7936266036,343255.4149689041
2017-12-27,604930.2313031139,343422.4304993882
2017-12-28,605418.8768813018,344128.9924454877
2017-12-29,602062.6038766141,342831.4464368256
2018-01-02,612022.2450912041,345285.2025416157
2018-01-03,617195.7437588845,347469.18543859804
2018-01-04,620067.2951214465,348933.7077722206
